date,pump_id,utilization_rate
2021-04-06,1,0.39421795401784465
2021-04-06,2,0.39421795401784465
2021-04-06,3,0.39421795401784465
2021-04-07,1,0.3463427721228382
2021-04-07,2,0.3463427721228382
2021-04-07,3,0.3463427721228382
2021-04-08,1,0.2773379289151481
2021-04-08,2,0.2773379289151481
2021-04-08,3,0.2773379289151481
2021-04-09,1,0.3671696105928104
2021-04-09,2,0.3671696105928104
2021-04-09,3,0.3671696105928104
2021-04-10,1,0.18487601100940088
2021-04-10,2,0.18487601100940088
2021-04-10,3,0.18487601100940088
2021-04-11,1,0.40067744939242067
2021-04-11,2,0.40067744939242067
2021-04-11,3,0.40067744939242067
2021-04-12,1,0.4359681385022903
2021-04-12,2,0.4359681385022903
2021-04-12,3,0.4359681385022903
2021-04-13,1,0.3900336517495344
2021-04-13,2,0.3900336517495344
2021-04-13,3,0.3900336517495344
2021-04-14,1,0.33335216782437405
2021-04-14,2,0.33335216782437405
2021-04-14,3,0.33335216782437405
2021-04-15,1,0.13235798500539234
2021-04-15,2,0.13235798500539234
2021-04-15,3,0.13235798500539234
2021-04-16,1,0.30968473656593604
2021-04-16,2,0.30968473656593604
2021-04-16,3,0.30968473656593604
2021-04-17,1,0.3975630217953482
2021-04-17,2,0.3975630217953482
2021-04-17,3,0.3975630217953482
2021-04-18,1,0.3789170719993977
2021-04-18,2,0.3789170719993977
2021-04-18,3,0.3789170719993977
2021-04-19,1,0.569631968853792
2021-04-19,2,0.569631968853792
2021-04-19,3,0.569631968853792
2021-04-20,1,0.42477111627116915
2021-04-20,2,0.42477111627116915
2021-04-20,3,0.42477111627116915
2021-04-21,1,0.36708899310853504
2021-04-21,2,0.36708899310853504
2021-04-21,3,0.36708899310853504
2021-04-22,1,0.5270895174890685
2021-04-22,2,0.5270895174890685
2021-04-22,3,0.5270895174890685
2021-04-23,1,0.3353419930941359
2021-04-23,2,0.3353419930941359
2021-04-23,3,0.3353419930941359
2021-04-24,1,0.3515792695704131
2021-04-24,2,0.3515792695704131
2021-04-24,3,0.3515792695704131
2021-04-25,1,0.37605000287797086
2021-04-25,2,0.37605000287797086
2021-04-25,3,0.37605000287797086
2021-04-26,1,0.5769482665680992
2021-04-26,2,0.5769482665680992
2021-04-26,3,0.5769482665680992
2021-04-27,1,0.4813353519700382
2021-04-27,2,0.4813353519700382
2021-04-27,3,0.4813353519700382
2021-04-28,1,0.36796557452514334
2021-04-28,2,0.36796557452514334
2021-04-28,3,0.36796557452514334
2021-04-29,1,0.4051094603947073
2021-04-29,2,0.4051094603947073
2021-04-29,3,0.4051094603947073
2021-04-30,1,0.3272424955411362
2021-04-30,2,0.3272424955411362
2021-04-30,3,0.3272424955411362
2021-05-01,1,0.3168011997993727
2021-05-01,2,0.3168011997993727
2021-05-01,3,0.3168011997993727
2021-05-02,1,0.4495831721275676
2021-05-02,2,0.4495831721275676
2021-05-02,3,0.4495831721275676
2021-05-03,1,0.29220260407330145
2021-05-03,2,0.29220260407330145
2021-05-03,3,0.29220260407330145
2021-05-04,1,0.39967783361572384
2021-05-04,2,0.39967783361572384
2021-05-04,3,0.39967783361572384
2021-05-05,1,0.2868026050633763
2021-05-05,2,0.2868026050633763
2021-05-05,3,0.2868026050633763
2021-05-06,1,0.25815415605519343
2021-05-06,2,0.25815415605519343
2021-05-06,3,0.25815415605519343
2021-05-07,1,0.4898245215276219
2021-05-07,2,0.4898245215276219
2021-05-07,3,0.4898245215276219
2021-05-08,1,0.36476182630371945
2021-05-08,2,0.36476182630371945
2021-05-08,3,0.36476182630371945
2021-05-09,1,0.2267723712874623
2021-05-09,2,0.2267723712874623
2021-05-09,3,0.2267723712874623
2021-05-10,1,0.3181298114512652
2021-05-10,2,0.3181298114512652
2021-05-10,3,0.3181298114512652
2021-05-11,1,0.306778121809141
2021-05-11,2,0.306778121809141
2021-05-11,3,0.306778121809141
2021-05-12,1,0.30238423660131974
2021-05-12,2,0.30238423660131974
2021-05-12,3,0.30238423660131974
2021-05-13,1,0.3895148931096927
2021-05-13,2,0.3895148931096927
2021-05-13,3,0.3895148931096927
2021-05-14,1,0.3731536488307027
2021-05-14,2,0.3731536488307027
2021-05-14,3,0.3731536488307027
2021-05-15,1,0.33584258953351476
2021-05-15,2,0.33584258953351476
2021-05-15,3,0.33584258953351476
2021-05-16,1,0.30820502043071385
2021-05-16,2,0.30820502043071385
2021-05-16,3,0.30820502043071385
2021-05-17,1,0.3969816026139028
2021-05-17,2,0.3969816026139028
2021-05-17,3,0.3969816026139028
2021-05-18,1,0.2432086288408666
2021-05-18,2,0.2432086288408666
2021-05-18,3,0.2432086288408666
2021-05-19,1,0.2776609463684257
2021-05-19,2,0.2776609463684257
2021-05-19,3,0.2776609463684257
2021-05-20,1,0.3110547232558103
2021-05-20,2,0.3110547232558103
2021-05-20,3,0.3110547232558103
2021-05-21,1,0.32730352168066923
2021-05-21,2,0.32730352168066923
2021-05-21,3,0.32730352168066923
2021-05-22,1,0.3105507807045224
2021-05-22,2,0.3105507807045224
2021-05-22,3,0.3105507807045224
2021-05-23,1,0.3444594939540643
2021-05-23,2,0.3444594939540643
2021-05-23,3,0.3444594939540643
2021-05-24,1,0.4034323595980398
2021-05-24,2,0.4034323595980398
2021-05-24,3,0.4034323595980398
2021-05-25,1,0.3067227973043615
2021-05-25,2,0.3067227973043615
2021-05-25,3,0.3067227973043615
2021-05-26,1,0.3423034201582347
2021-05-26,2,0.3423034201582347
2021-05-26,3,0.3423034201582347
2021-05-27,1,0.2538361669963715
2021-05-27,2,0.2538361669963715
2021-05-27,3,0.2538361669963715
2021-05-28,1,0.22664988860333066
2021-05-28,2,0.22664988860333066
2021-05-28,3,0.22664988860333066
2021-05-29,1,0.23054668792271235
2021-05-29,2,0.23054668792271235
2021-05-29,3,0.23054668792271235
2021-05-30,1,0.28637775567998486
2021-05-30,2,0.28637775567998486
2021-05-30,3,0.28637775567998486
2021-05-31,1,0.5812320491634764
2021-05-31,2,0.5812320491634764
2021-05-31,3,0.5812320491634764
2021-06-01,1,0.36571132161201847
2021-06-01,2,0.36571132161201847
2021-06-01,3,0.36571132161201847
2021-06-02,1,0.3882358003810581
2021-06-02,2,0.3882358003810581
2021-06-02,3,0.3882358003810581
2021-06-03,1,0.36488241235226027
2021-06-03,2,0.36488241235226027
2021-06-03,3,0.36488241235226027
2021-06-04,1,0.37340086947497064
2021-06-04,2,0.37340086947497064
2021-06-04,3,0.37340086947497064
2021-06-05,1,0.2167847013580868
2021-06-05,2,0.2167847013580868
2021-06-05,3,0.2167847013580868
2021-06-06,1,0.3093510013942623
2021-06-06,2,0.3093510013942623
2021-06-06,3,0.3093510013942623
2021-06-07,1,0.24913640130008613
2021-06-07,2,0.24913640130008613
2021-06-07,3,0.24913640130008613
2021-06-08,1,0.28231932602868715
2021-06-08,2,0.28231932602868715
2021-06-08,3,0.28231932602868715
2021-06-09,1,0.28691686449971887
2021-06-09,2,0.28691686449971887
2021-06-09,3,0.28691686449971887
2021-06-10,1,0.3576926478185368
2021-06-10,2,0.3576926478185368
2021-06-10,3,0.3576926478185368
2021-06-11,1,0.30408532733044635
2021-06-11,2,0.30408532733044635
2021-06-11,3,0.30408532733044635
2021-06-12,1,0.3272661020798391
2021-06-12,2,0.3272661020798391
2021-06-12,3,0.3272661020798391
2021-06-13,1,0.3943843409450808
2021-06-13,2,0.3943843409450808
2021-06-13,3,0.3943843409450808
2021-06-14,1,0.3098809489689641
2021-06-14,2,0.3098809489689641
2021-06-14,3,0.3098809489689641
2021-06-15,1,0.19713548909568993
2021-06-15,2,0.19713548909568993
2021-06-15,3,0.19713548909568993
2021-06-16,1,0.1698727713243529
2021-06-16,2,0.1698727713243529
2021-06-16,3,0.1698727713243529
2021-06-17,1,0.20252534045944415
2021-06-17,2,0.20252534045944415
2021-06-17,3,0.20252534045944415
2021-06-18,1,0.24590082157690102
2021-06-18,2,0.24590082157690102
2021-06-18,3,0.24590082157690102
2021-06-19,1,0.24032256594396245
2021-06-19,2,0.24032256594396245
2021-06-19,3,0.24032256594396245
2021-06-20,1,0.24260959877677898
2021-06-20,2,0.24260959877677898
2021-06-20,3,0.24260959877677898
2021-06-21,1,0.4784991082944301
2021-06-21,2,0.4784991082944301
2021-06-21,3,0.4784991082944301
2021-06-22,1,0.33056159512322936
2021-06-22,2,0.33056159512322936
2021-06-22,3,0.33056159512322936
2021-06-23,1,0.2367452152831937
2021-06-23,2,0.2367452152831937
2021-06-23,3,0.2367452152831937
2021-06-24,1,0.13428757367346944
2021-06-24,2,0.13428757367346944
2021-06-24,3,0.13428757367346944
2021-06-25,1,0.19767825826204127
2021-06-25,2,0.19767825826204127
2021-06-25,3,0.19767825826204127
2021-06-26,1,0.24434509561474266
2021-06-26,2,0.24434509561474266
2021-06-26,3,0.24434509561474266
2021-06-27,1,0.17483508150355664
2021-06-27,2,0.17483508150355664
2021-06-27,3,0.17483508150355664
2021-06-28,1,0.5115305085666773
2021-06-28,2,0.5115305085666773
2021-06-28,3,0.5115305085666773
2021-06-29,1,0.3188251055382435
2021-06-29,2,0.3188251055382435
2021-06-29,3,0.3188251055382435
2021-06-30,1,0.31763485837729044
2021-06-30,2,0.31763485837729044
2021-06-30,3,0.31763485837729044
2021-07-01,1,0.42828628774160915
2021-07-01,2,0.42828628774160915
2021-07-01,3,0.42828628774160915
2021-07-02,1,0.3924018895840321
2021-07-02,2,0.3924018895840321
2021-07-02,3,0.3924018895840321
2021-07-03,1,0.1
2021-07-03,2,0.1
2021-07-03,3,0.1
2021-07-04,1,0.3514388903214357
2021-07-04,2,0.3514388903214357
2021-07-04,3,0.3514388903214357
2021-07-05,1,0.15827977899180926
2021-07-05,2,0.15827977899180926
2021-07-05,3,0.15827977899180926
2021-07-06,1,0.3591925050761837
2021-07-06,2,0.3591925050761837
2021-07-06,3,0.3591925050761837
2021-07-07,1,0.35443565193314597
2021-07-07,2,0.35443565193314597
2021-07-07,3,0.35443565193314597
2021-07-08,1,0.39098026717152445
2021-07-08,2,0.39098026717152445
2021-07-08,3,0.39098026717152445
2021-07-09,1,0.21263548452536135
2021-07-09,2,0.21263548452536135
2021-07-09,3,0.21263548452536135
2021-07-10,1,0.1438523762348105
2021-07-10,2,0.1438523762348105
2021-07-10,3,0.1438523762348105
2021-07-11,1,0.4072042197981065
2021-07-11,2,0.4072042197981065
2021-07-11,3,0.4072042197981065
2021-07-12,1,0.4385355315611317
2021-07-12,2,0.4385355315611317
2021-07-12,3,0.4385355315611317
2021-07-13,1,0.4038947296731742
2021-07-13,2,0.4038947296731742
2021-07-13,3,0.4038947296731742
2021-07-14,1,0.34857160821917604
2021-07-14,2,0.34857160821917604
2021-07-14,3,0.34857160821917604
2021-07-15,1,0.28456786461147665
2021-07-15,2,0.28456786461147665
2021-07-15,3,0.28456786461147665
2021-07-16,1,0.39029873039537333
2021-07-16,2,0.39029873039537333
2021-07-16,3,0.39029873039537333
2021-07-17,1,0.24078945813522223
2021-07-17,2,0.24078945813522223
2021-07-17,3,0.24078945813522223
2021-07-18,1,0.2937167335559015
2021-07-18,2,0.2937167335559015
2021-07-18,3,0.2937167335559015
2021-07-19,1,0.36271667314211486
2021-07-19,2,0.36271667314211486
2021-07-19,3,0.36271667314211486
2021-07-20,1,0.2384755168325098
2021-07-20,2,0.2384755168325098
2021-07-20,3,0.2384755168325098
2021-07-21,1,0.4110960394944124
2021-07-21,2,0.4110960394944124
2021-07-21,3,0.4110960394944124
2021-07-22,1,0.34142644267688765
2021-07-22,2,0.34142644267688765
2021-07-22,3,0.34142644267688765
2021-07-23,1,0.41599101753030776
2021-07-23,2,0.41599101753030776
2021-07-23,3,0.41599101753030776
2021-07-24,1,0.40945458947861935
2021-07-24,2,0.40945458947861935
2021-07-24,3,0.40945458947861935
2021-07-25,1,0.2878621386866672
2021-07-25,2,0.2878621386866672
2021-07-25,3,0.2878621386866672
2021-07-26,1,0.43273744810306924
2021-07-26,2,0.43273744810306924
2021-07-26,3,0.43273744810306924
2021-07-27,1,0.41546359537090227
2021-07-27,2,0.41546359537090227
2021-07-27,3,0.41546359537090227
2021-07-28,1,0.32612406059075727
2021-07-28,2,0.32612406059075727
2021-07-28,3,0.32612406059075727
2021-07-29,1,0.3770934200212731
2021-07-29,2,0.3770934200212731
2021-07-29,3,0.3770934200212731
2021-07-30,1,0.3780882310991378
2021-07-30,2,0.3780882310991378
2021-07-30,3,0.3780882310991378
2021-07-31,1,0.3061980626128934
2021-07-31,2,0.3061980626128934
2021-07-31,3,0.3061980626128934
2021-08-01,1,0.34343114140651787
2021-08-01,2,0.34343114140651787
2021-08-01,3,0.34343114140651787
2021-08-02,1,0.2858489177390162
2021-08-02,2,0.2858489177390162
2021-08-02,3,0.2858489177390162
2021-08-03,1,0.5395387122802311
2021-08-03,2,0.5395387122802311
2021-08-03,3,0.5395387122802311
2021-08-04,1,0.4462819760031064
2021-08-04,2,0.4462819760031064
2021-08-04,3,0.4462819760031064
2021-08-05,1,0.5203004921796156
2021-08-05,2,0.5203004921796156
2021-08-05,3,0.5203004921796156
2021-08-06,1,0.2638916820089021
2021-08-06,2,0.2638916820089021
2021-08-06,3,0.2638916820089021
2021-08-07,1,0.33729204276653935
2021-08-07,2,0.33729204276653935
2021-08-07,3,0.33729204276653935
2021-08-08,1,0.3977020076116107
2021-08-08,2,0.3977020076116107
2021-08-08,3,0.3977020076116107
2021-08-09,1,0.5612183787977041
2021-08-09,2,0.5612183787977041
2021-08-09,3,0.5612183787977041
2021-08-10,1,0.4031859631745358
2021-08-10,2,0.4031859631745358
2021-08-10,3,0.4031859631745358
2021-08-11,1,0.36720355029977636
2021-08-11,2,0.36720355029977636
2021-08-11,3,0.36720355029977636
2021-08-12,1,0.2749088660522851
2021-08-12,2,0.2749088660522851
2021-08-12,3,0.2749088660522851
2021-08-13,1,0.35034377691966834
2021-08-13,2,0.35034377691966834
2021-08-13,3,0.35034377691966834
2021-08-14,1,0.4079253609230308
2021-08-14,2,0.4079253609230308
2021-08-14,3,0.4079253609230308
2021-08-15,1,0.6138216688416355
2021-08-15,2,0.6138216688416355
2021-08-15,3,0.6138216688416355
2021-08-16,1,0.3912251469826362
2021-08-16,2,0.3912251469826362
2021-08-16,3,0.3912251469826362
2021-08-17,1,0.49246311573021495
2021-08-17,2,0.49246311573021495
2021-08-17,3,0.49246311573021495
2021-08-18,1,0.3364765876229316
2021-08-18,2,0.3364765876229316
2021-08-18,3,0.3364765876229316
2021-08-19,1,0.4257120364752712
2021-08-19,2,0.4257120364752712
2021-08-19,3,0.4257120364752712
2021-08-20,1,0.23552545706805114
2021-08-20,2,0.23552545706805114
2021-08-20,3,0.23552545706805114
2021-08-21,1,0.26524430191353365
2021-08-21,2,0.26524430191353365
2021-08-21,3,0.26524430191353365
2021-08-22,1,0.41691376552613224
2021-08-22,2,0.41691376552613224
2021-08-22,3,0.41691376552613224
2021-08-23,1,0.4026077201344175
2021-08-23,2,0.4026077201344175
2021-08-23,3,0.4026077201344175
2021-08-24,1,0.42401555487207687
2021-08-24,2,0.42401555487207687
2021-08-24,3,0.42401555487207687
2021-08-25,1,0.4108817427712448
2021-08-25,2,0.4108817427712448
2021-08-25,3,0.4108817427712448
2021-08-26,1,0.3570780669554334
2021-08-26,2,0.3570780669554334
2021-08-26,3,0.3570780669554334
2021-08-27,1,0.5231501509175529
2021-08-27,2,0.5231501509175529
2021-08-27,3,0.5231501509175529
2021-08-28,1,0.30623708243138487
2021-08-28,2,0.30623708243138487
2021-08-28,3,0.30623708243138487
2021-08-29,1,0.3833362927156476
2021-08-29,2,0.3833362927156476
2021-08-29,3,0.3833362927156476
2021-08-30,1,0.47437896780434863
2021-08-30,2,0.47437896780434863
2021-08-30,3,0.47437896780434863
2021-08-31,1,0.45697343574770466
2021-08-31,2,0.45697343574770466
2021-08-31,3,0.45697343574770466
2021-09-01,1,0.4849190725584622
2021-09-01,2,0.4849190725584622
2021-09-01,3,0.4849190725584622
2021-09-02,1,0.5643430945271846
2021-09-02,2,0.5643430945271846
2021-09-02,3,0.5643430945271846
2021-09-03,1,0.45130203333267327
2021-09-03,2,0.45130203333267327
2021-09-03,3,0.45130203333267327
2021-09-04,1,0.4625403866816954
2021-09-04,2,0.4625403866816954
2021-09-04,3,0.4625403866816954
2021-09-05,1,0.40891952269946596
2021-09-05,2,0.40891952269946596
2021-09-05,3,0.40891952269946596
2021-09-06,1,0.3896491966442901
2021-09-06,2,0.3896491966442901
2021-09-06,3,0.3896491966442901
2021-09-07,1,0.6235208273547517
2021-09-07,2,0.6235208273547517
2021-09-07,3,0.6235208273547517
2021-09-08,1,0.5035062501971034
2021-09-08,2,0.5035062501971034
2021-09-08,3,0.5035062501971034
2021-09-09,1,0.4860929810728307
2021-09-09,2,0.4860929810728307
2021-09-09,3,0.4860929810728307
2021-09-10,1,0.3857268830405792
2021-09-10,2,0.3857268830405792
2021-09-10,3,0.3857268830405792
2021-09-11,1,0.47145480632357617
2021-09-11,2,0.47145480632357617
2021-09-11,3,0.47145480632357617
2021-09-12,1,0.5901348244393908
2021-09-12,2,0.5901348244393908
2021-09-12,3,0.5901348244393908
2021-09-13,1,0.5925693933912665
2021-09-13,2,0.5925693933912665
2021-09-13,3,0.5925693933912665
2021-09-14,1,0.5839952117179698
2021-09-14,2,0.5839952117179698
2021-09-14,3,0.5839952117179698
2021-09-15,1,0.5631085894221448
2021-09-15,2,0.5631085894221448
2021-09-15,3,0.5631085894221448
2021-09-16,1,0.6750616085441512
2021-09-16,2,0.6750616085441512
2021-09-16,3,0.6750616085441512
2021-09-17,1,0.5740995194199531
2021-09-17,2,0.5740995194199531
